date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:04:25	42986/42986	---M--	200	added ('OK')	image/jpeg	etag:%225e246aae44f98ef82bba75e75a1c4228%22	http://file.hstatic.net/200000281647/article/z3551307005703_a1c0171aabe5f548960df5829d2226a2_8b31dc677ea04e83930182918eb78459_grande.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/article/z3551307005703_a1c0171aabe5f548960df5829d2226a2_8b31dc677ea04e83930182918eb78459_grande.jpg	(from https://onthecard.vn/blogs/on-media)
16:04:25	41802/41802	---M--	200	added ('OK')	image/jpeg	etag:%22b992052de70da1fc65c38cb0f0e659a5%22	http://file.hstatic.net/200000281647/article/z3551306816073_7a12c12a647209b2ad9519e12adbd954_98299a5dedf64bb0bf90156d283daa82_grande.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/article/z3551306816073_7a12c12a647209b2ad9519e12adbd954_98299a5dedf64bb0bf90156d283daa82_grande.jpg	(from https://onthecard.vn/blogs/on-media)
16:04:28	81045/81045	---M--	200	added ('OK')	image/jpeg	etag:%22a488744b1b9749aa0bb6c660fd8ba301%22	http://file.hstatic.net/200000281647/article/bai_1_copy_2_4303b9b30c70405ca784d575889bf26c_grande.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/article/bai_1_copy_2_4303b9b30c70405ca784d575889bf26c_grande.jpg	(from https://onthecard.vn/blogs/on-media)
16:04:28	0/0	---M--	404	error ('Not%20Found')	text/html	etag:W/%2225c6dd0f1b814c508ced4e46ec29d1c8%22	https://onthecard.vn/collections/owl.video.play.png	G:/backup/onthecard_v2/onthecard.vn/collections/owl.video.play.d6.delayed	(from https://onthecard.vn/collections/all)
16:04:29	457651/457651	---MCZ	200	added ('OK')	text/html	etag:W/%224bbe9837b43644f5a9f1a010d4d32924%22	https://onthecard.vn/collections/all?page=2	G:/backup/onthecard_v2/onthecard.vn/collections/all4658.html	(from https://onthecard.vn/collections/all)
16:04:29	448026/448026	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2009:04:29%20GMT	https://onthecard.vn/collections/isDSTShifted%20is%20deprecated.%20See%20http://momentjs.com/guides/	G:/backup/onthecard_v2/onthecard.vn/collections/isDSTShifted%20is%20deprecated.%20See%20http_/momentjs.com/guides/index.html	(from https://onthecard.vn/collections/all)
16:04:36	30728/30728	---M--	200	added ('OK')	image/gif	etag:%228fce3c62f68c8687fd0cf8ef31d2a696%22	http://product.hstatic.net/200000281647/product/brown_3d332c1e1a254287831d05dae47e5441_medium.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/brown_3d332c1e1a254287831d05dae47e5441_medium.gif	(from https://onthecard.vn/collections/all)
16:04:36	507352/507352	---MCZ	200	added ('OK')	text/html	etag:W/%222d0bc143d2d54284a6aa46df81a5697c%22	https://onthecard.vn/products/danhthiepthongminh-customize-brown	G:/backup/onthecard_v2/onthecard.vn/products/danhthiepthongminh-customize-brown.html	(from https://onthecard.vn/collections/all)
16:04:37	3204/3204	---M--	200	added ('OK')	image/jpeg	etag:%223a01436dba6b232d49feeeeebf43c884%22	http://product.hstatic.net/200000281647/product/tan_ms_copy_7558e4cbe1f34cf6aec64643d6ce2a42_medium.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/tan_ms_copy_7558e4cbe1f34cf6aec64643d6ce2a42_medium.jpg	(from https://onthecard.vn/collections/all)
16:04:38	7658/7658	---M--	200	added ('OK')	image/jpeg	etag:%22d4cfde503c4488ac5761339ec9c33059%22	http://product.hstatic.net/200000281647/product/tan_ms_copy_7558e4cbe1f34cf6aec64643d6ce2a42_large.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/tan_ms_copy_7558e4cbe1f34cf6aec64643d6ce2a42_large.jpg	(from https://onthecard.vn/collections/all)
16:04:40	12148/12148	---M--	200	added ('OK')	image/jpeg	etag:%225216ee3663bbe5cb37dcdaae9b442da3%22	http://product.hstatic.net/200000281647/product/tan_ms_copy_7558e4cbe1f34cf6aec64643d6ce2a42_grande.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/tan_ms_copy_7558e4cbe1f34cf6aec64643d6ce2a42_grande.jpg	(from https://onthecard.vn/collections/all)
16:04:45	494983/494983	---MCZ	200	added ('OK')	text/html	etag:W/%22a8426e93e9144abd91ed3e893f5019a7%22	https://onthecard.vn/products/danhthiepthongminh-customize-green	G:/backup/onthecard_v2/onthecard.vn/products/danhthiepthongminh-customize-green.html	(from https://onthecard.vn/collections/all)
16:04:46	29714/29714	---M--	200	added ('OK')	image/gif	etag:%225a1646d90d1725fcb37d3e281c1a3b36%22	http://product.hstatic.net/200000281647/product/green_9acf9b2a3bd14baaaaed61c8d46a2896_medium.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/green_9acf9b2a3bd14baaaaed61c8d46a2896_medium.gif	(from https://onthecard.vn/collections/all)
16:04:56	129454/129454	---M--	200	added ('OK')	image/gif	etag:%2245bf21b729e4db3e31491190ff71c18c%22	http://product.hstatic.net/200000281647/product/brown_3d332c1e1a254287831d05dae47e5441_large.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/brown_3d332c1e1a254287831d05dae47e5441_large.gif	(from https://onthecard.vn/collections/all)
16:04:57	134578/134578	---M--	200	added ('OK')	image/gif	etag:%2217b08285e26cf24151341348b4606a63%22	http://product.hstatic.net/200000281647/product/brown_3d332c1e1a254287831d05dae47e5441_grande.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/brown_3d332c1e1a254287831d05dae47e5441_grande.gif	(from https://onthecard.vn/collections/all)
16:04:57	3701/3701	---M--	200	added ('OK')	image/jpeg	etag:%22aa6416e260527a5372094247bd3eab4b%22	http://product.hstatic.net/200000281647/product/green_ms_copy_5a09497c691c4a258630cb2641ddf691_medium.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/green_ms_copy_5a09497c691c4a258630cb2641ddf691_medium.jpg	(from https://onthecard.vn/collections/all)
16:04:58	8542/8542	---M--	200	added ('OK')	image/jpeg	etag:%22111770ecf47e48b4d12ba97d75c6d551%22	http://product.hstatic.net/200000281647/product/green_ms_copy_5a09497c691c4a258630cb2641ddf691_large.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/green_ms_copy_5a09497c691c4a258630cb2641ddf691_large.jpg	(from https://onthecard.vn/collections/all)
16:05:00	13900/13900	---M--	200	added ('OK')	image/jpeg	etag:%224835881a2c1b6e36dfad45d4b57007c1%22	http://product.hstatic.net/200000281647/product/green_ms_copy_5a09497c691c4a258630cb2641ddf691_grande.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/green_ms_copy_5a09497c691c4a258630cb2641ddf691_grande.jpg	(from https://onthecard.vn/collections/all)
16:05:04	102881/102881	---M--	200	added ('OK')	image/gif	etag:%22572835074bccb91cbd5618cb0b0b1271%22	http://product.hstatic.net/200000281647/product/green_9acf9b2a3bd14baaaaed61c8d46a2896_large.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/green_9acf9b2a3bd14baaaaed61c8d46a2896_large.gif	(from https://onthecard.vn/collections/all)
16:05:06	507083/507083	---MCZ	200	added ('OK')	text/html	etag:W/%221bac141890ec47e6abf622161dd3fe93%22	https://onthecard.vn/products/danhthiepthongminh-customize-yellow	G:/backup/onthecard_v2/onthecard.vn/products/danhthiepthongminh-customize-yellow.html	(from https://onthecard.vn/collections/all)
16:05:09	39528/39528	---M--	200	added ('OK')	image/gif	etag:%2281e74278b44f378c1a7bdcc031df8616%22	http://product.hstatic.net/200000281647/product/yellow_7cd08218debd4a67a6745bb69b99730d_medium.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/yellow_7cd08218debd4a67a6745bb69b99730d_medium.gif	(from https://onthecard.vn/collections/all)
16:05:09	126717/126717	---M--	200	added ('OK')	image/gif	etag:%22cf81ed4ee721d3aee268c8468da14090%22	http://product.hstatic.net/200000281647/product/green_9acf9b2a3bd14baaaaed61c8d46a2896_grande.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/green_9acf9b2a3bd14baaaaed61c8d46a2896_grande.gif	(from https://onthecard.vn/collections/all)
16:05:10	3578/3578	---M--	200	added ('OK')	image/jpeg	etag:%2219446cc1e7742164c7a63e7dc5b9dafd%22	http://product.hstatic.net/200000281647/product/yellow_ms_copy_f1a9175f34004991902a35f81de6974f_medium.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/yellow_ms_copy_f1a9175f34004991902a35f81de6974f_medium.jpg	(from https://onthecard.vn/collections/all)
16:05:11	8603/8603	---M--	200	added ('OK')	image/jpeg	etag:%22e1988c5af5f3e9ae255defcefa7516e0%22	http://product.hstatic.net/200000281647/product/yellow_ms_copy_f1a9175f34004991902a35f81de6974f_large.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/yellow_ms_copy_f1a9175f34004991902a35f81de6974f_large.jpg	(from https://onthecard.vn/collections/all)
16:05:12	13184/13184	---M--	200	added ('OK')	image/jpeg	etag:%221489f47e440a8183719fee331b172e93%22	http://product.hstatic.net/200000281647/product/yellow_ms_copy_f1a9175f34004991902a35f81de6974f_grande.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/yellow_ms_copy_f1a9175f34004991902a35f81de6974f_grande.jpg	(from https://onthecard.vn/collections/all)
16:05:19	507066/507066	---MCZ	200	added ('OK')	text/html	etag:W/%22c312fa8da3b14aae9cb0d1eda9b22e25%22	https://onthecard.vn/products/danhthiepthongminh-customize-red	G:/backup/onthecard_v2/onthecard.vn/products/danhthiepthongminh-customize-red.html	(from https://onthecard.vn/collections/all)
16:05:21	39461/39461	---M--	200	added ('OK')	image/gif	etag:%22f1416effeb7ab1c0541b4e7515592bcc%22	http://product.hstatic.net/200000281647/product/red_3f6b2a4967ed4de2afa290413e109709_medium.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/red_3f6b2a4967ed4de2afa290413e109709_medium.gif	(from https://onthecard.vn/collections/all)
16:05:27	126121/126121	---M--	200	added ('OK')	image/gif	etag:%22c9346c01b27d862d2c495613e3eaf150%22	http://product.hstatic.net/200000281647/product/yellow_7cd08218debd4a67a6745bb69b99730d_large.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/yellow_7cd08218debd4a67a6745bb69b99730d_large.gif	(from https://onthecard.vn/collections/all)
16:05:28	4308/4308	---M--	200	added ('OK')	image/jpeg	etag:%224bf358b3b7fcbdc53295ab6b24e06228%22	http://product.hstatic.net/200000281647/product/red_ms_copy_e8e57922857b41c688e0d20c44cfc5a8_medium.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/red_ms_copy_e8e57922857b41c688e0d20c44cfc5a8_medium.jpg	(from https://onthecard.vn/collections/all)
16:05:30	10168/10168	---M--	200	added ('OK')	image/jpeg	etag:%2294e9993dadb0e8b8696cef0ca07660cb%22	http://product.hstatic.net/200000281647/product/red_ms_copy_e8e57922857b41c688e0d20c44cfc5a8_large.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/red_ms_copy_e8e57922857b41c688e0d20c44cfc5a8_large.jpg	(from https://onthecard.vn/collections/all)
16:05:32	15629/15629	---M--	200	added ('OK')	image/jpeg	etag:%221c2103c2af49a9febd5778fedcdba430%22	http://product.hstatic.net/200000281647/product/red_ms_copy_e8e57922857b41c688e0d20c44cfc5a8_grande.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/red_ms_copy_e8e57922857b41c688e0d20c44cfc5a8_grande.jpg	(from https://onthecard.vn/collections/all)
16:05:41	507089/507089	---MCZ	200	added ('OK')	text/html	etag:W/%22646cdb9216f7473f977e186b97812868%22	https://onthecard.vn/products/danhthiepthongminh-customize-pink	G:/backup/onthecard_v2/onthecard.vn/products/danhthiepthongminh-customize-pink.html	(from https://onthecard.vn/collections/all)
16:05:43	204259/204259	---M--	200	added ('OK')	image/gif	etag:%22b445ac6f05510b441afdd636c0a8446e%22	http://product.hstatic.net/200000281647/product/yellow_7cd08218debd4a67a6745bb69b99730d_grande.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/yellow_7cd08218debd4a67a6745bb69b99730d_grande.gif	(from https://onthecard.vn/collections/all)
16:05:46	154192/154192	---M--	200	added ('OK')	image/gif	etag:%22e6c3584af1565fb1954f578823ad7992%22	http://product.hstatic.net/200000281647/product/red_3f6b2a4967ed4de2afa290413e109709_large.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/red_3f6b2a4967ed4de2afa290413e109709_large.gif	(from https://onthecard.vn/collections/all)
16:05:46	34450/34450	---M--	200	added ('OK')	image/gif	etag:%22b54e5347f0dd9a4053e821445c9c94b9%22	http://product.hstatic.net/200000281647/product/pink_0963384b4508459ca1d375e9947068da_medium.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/pink_0963384b4508459ca1d375e9947068da_medium.gif	(from https://onthecard.vn/collections/all)
16:05:47	3098/3098	---M--	200	added ('OK')	image/jpeg	etag:%2215f49529e5c67ea302406fb2de5288ef%22	http://product.hstatic.net/200000281647/product/pink_ms_copy_1d0ae7570fef4a579b2d721c1c25bc89_medium.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/pink_ms_copy_1d0ae7570fef4a579b2d721c1c25bc89_medium.jpg	(from https://onthecard.vn/collections/all)
16:05:49	7393/7393	---M--	200	added ('OK')	image/jpeg	etag:%22634f5d534bbc0ca5b4911e5ac19bc25a%22	http://product.hstatic.net/200000281647/product/pink_ms_copy_1d0ae7570fef4a579b2d721c1c25bc89_large.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/pink_ms_copy_1d0ae7570fef4a579b2d721c1c25bc89_large.jpg	(from https://onthecard.vn/collections/all)
16:05:51	11752/11752	---M--	200	added ('OK')	image/jpeg	etag:%222ac966c0732531209fc353ee445f674a%22	http://product.hstatic.net/200000281647/product/pink_ms_copy_1d0ae7570fef4a579b2d721c1c25bc89_grande.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/pink_ms_copy_1d0ae7570fef4a579b2d721c1c25bc89_grande.jpg	(from https://onthecard.vn/collections/all)
16:05:59	494907/494907	---MCZ	200	added ('OK')	text/html	etag:W/%224f8fb40a036f485595d9dce57845b5a2%22	https://onthecard.vn/products/danhthiepthongminh-customize-black	G:/backup/onthecard_v2/onthecard.vn/products/danhthiepthongminh-customize-black.html	(from https://onthecard.vn/collections/all)
16:06:02	13370/13370	---M--	200	added ('OK')	image/gif	etag:%227ccb9757521a6d9988321a40707064f6%22	http://product.hstatic.net/200000281647/product/black_58e94abf4da64a5586ca352a0c2995d6_medium.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/black_58e94abf4da64a5586ca352a0c2995d6_medium.gif	(from https://onthecard.vn/collections/all)
16:06:02	233745/233745	---M--	200	added ('OK')	image/gif	etag:%22a5203a209be5801f0a785cc64d4ee112%22	http://product.hstatic.net/200000281647/product/red_3f6b2a4967ed4de2afa290413e109709_grande.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/red_3f6b2a4967ed4de2afa290413e109709_grande.gif	(from https://onthecard.vn/collections/all)
16:06:02	108752/108752	---M--	200	added ('OK')	image/gif	etag:%2257769d634694da999d53a7a6d8d63944%22	http://product.hstatic.net/200000281647/product/pink_0963384b4508459ca1d375e9947068da_large.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/pink_0963384b4508459ca1d375e9947068da_large.gif	(from https://onthecard.vn/collections/all)
16:06:03	3377/3377	---M--	200	added ('OK')	image/jpeg	etag:%225af1e2a5dd44a4f7230b97ab96830205%22	http://product.hstatic.net/200000281647/product/black_ms_copy_d77cab50fc6c4637957e7d305a6d9fe5_medium.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/black_ms_copy_d77cab50fc6c4637957e7d305a6d9fe5_medium.jpg	(from https://onthecard.vn/collections/all)
16:06:05	7504/7504	---M--	200	added ('OK')	image/jpeg	etag:%222fd653c5ca13df0e9e6256b19651d977%22	http://product.hstatic.net/200000281647/product/black_ms_copy_d77cab50fc6c4637957e7d305a6d9fe5_large.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/black_ms_copy_d77cab50fc6c4637957e7d305a6d9fe5_large.jpg	(from https://onthecard.vn/collections/all)
16:06:07	13006/13006	---M--	200	added ('OK')	image/jpeg	etag:%22745eafc3e856830839711bfc43bd5149%22	http://product.hstatic.net/200000281647/product/black_ms_copy_d77cab50fc6c4637957e7d305a6d9fe5_grande.jpg	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/black_ms_copy_d77cab50fc6c4637957e7d305a6d9fe5_grande.jpg	(from https://onthecard.vn/collections/all)
16:06:08	37205/37205	---M--	200	added ('OK')	image/gif	etag:%22e53f672158b6051e7bd7028cf47a55e3%22	http://product.hstatic.net/200000281647/product/black_58e94abf4da64a5586ca352a0c2995d6_large.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/black_58e94abf4da64a5586ca352a0c2995d6_large.gif	(from https://onthecard.vn/collections/all)
16:06:12	503846/503846	---MCZ	200	added ('OK')	text/html	etag:W/%2246f8e59a44b047b2b7a32ef75bbf39fd%22	https://onthecard.vn/products/danh-thiep-thong-minh-onthecard-2-0-white-ver	G:/backup/onthecard_v2/onthecard.vn/products/danh-thiep-thong-minh-onthecard-2-0-white-ver.html	(from https://onthecard.vn/collections/all)
16:06:13	8805/8805	---M--	200	added ('OK')	image/png	etag:%221f15eb0ec9cd777f57665138aa96f8ad%22	http://product.hstatic.net/200000281647/product/ko_ten1__60f719f480544998891092de930575e0_medium.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/ko_ten1__60f719f480544998891092de930575e0_medium.png	(from https://onthecard.vn/collections/all)
16:06:13	48443/48443	---M--	200	added ('OK')	image/gif	etag:%228d41bfcbad37d2c2e015bc1d314e395c%22	http://product.hstatic.net/200000281647/product/black_58e94abf4da64a5586ca352a0c2995d6_grande.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/black_58e94abf4da64a5586ca352a0c2995d6_grande.gif	(from https://onthecard.vn/collections/all)
16:06:16	25599/25599	---M--	200	added ('OK')	image/png	etag:%22f8e9d3899e9d3b5f24593ac9007e01b4%22	http://product.hstatic.net/200000281647/product/ko_ten1__60f719f480544998891092de930575e0_large.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/ko_ten1__60f719f480544998891092de930575e0_large.png	(from https://onthecard.vn/collections/all)
16:06:16	17726/17726	---M--	200	added ('OK')	image/png	etag:%22b2b50e5da1c6e2fe6f8ae22faa8414b8%22	http://product.hstatic.net/200000281647/product/ko_ten2__aad49ebe2f274ede9e20881917e06ef7_medium.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/ko_ten2__aad49ebe2f274ede9e20881917e06ef7_medium.png	(from https://onthecard.vn/collections/all)
16:06:17	166741/166741	---M--	200	added ('OK')	image/gif	etag:%229c23e0f955b796a07824ac4b366f70d5%22	http://product.hstatic.net/200000281647/product/pink_0963384b4508459ca1d375e9947068da_grande.gif	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/pink_0963384b4508459ca1d375e9947068da_grande.gif	(from https://onthecard.vn/collections/all)
16:06:19	37720/37720	---M--	200	added ('OK')	image/png	etag:%2257fcecabb9ec82cfc7c0b622f30c3914%22	http://product.hstatic.net/200000281647/product/ko_ten1__60f719f480544998891092de930575e0_grande.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/ko_ten1__60f719f480544998891092de930575e0_grande.png	(from https://onthecard.vn/collections/all)
16:06:22	59379/59379	---M--	200	added ('OK')	image/png	etag:%22cd17d0a3119c2bbb3e66762eff4b4818%22	http://product.hstatic.net/200000281647/product/ko_ten2__aad49ebe2f274ede9e20881917e06ef7_large.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/ko_ten2__aad49ebe2f274ede9e20881917e06ef7_large.png	(from https://onthecard.vn/collections/all)
16:06:23	86390/86390	---M--	200	added ('OK')	image/png	etag:%225f6a3600690c09f9c5888c2b85549770%22	http://product.hstatic.net/200000281647/product/ko_ten2__aad49ebe2f274ede9e20881917e06ef7_grande.png	G:/backup/onthecard_v2/product.hstatic.net/200000281647/product/ko_ten2__aad49ebe2f274ede9e20881917e06ef7_grande.png	(from https://onthecard.vn/collections/all)
16:06:23	0/0	---M--	404	error ('Not%20Found')	text/html	etag:W/%2200c59bf9399b464ab971d299d5e7fdd9%22	https://onthecard.vn/pages/owl.video.play.png	G:/backup/onthecard_v2/onthecard.vn/pages/owl.video.play.109.delayed	(from https://onthecard.vn/pages/danh-sach-thiet-bi-tuong-thich)
16:06:24	448027/448027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%220bad0e7a65d341d4b9e5cdb8c02ce754%22	https://onthecard.vn/pages/isDSTShifted%20is%20deprecated.%20See%20http://momentjs.com/guides/	G:/backup/onthecard_v2/onthecard.vn/pages/isDSTShifted%20is%20deprecated.%20See%20http_/momentjs.com/guides/index.html	(from https://onthecard.vn/pages/danh-sach-thiet-bi-tuong-thich)
16:06:24	448027/448027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%227b81b07d34ef4e3ba79f487848cbbac0%22	https://onthecard.vn/pages/onthecard.vn	G:/backup/onthecard_v2/onthecard.vn/pages/onthecard.10a.delayed	(from https://onthecard.vn/pages/huongdansudung)
16:06:31	471844/471844	---MCZ	200	added ('OK')	text/html	etag:W/%22540c769458f64ccfb3c37b08aa02e00b%22	https://onthecard.vn/blogs/tin-tuc/giai-ma-nhung-cong-nghe-bi-an-ben-trong-the-otc	G:/backup/onthecard_v2/onthecard.vn/blogs/tin-tuc/giai-ma-nhung-cong-nghe-bi-an-ben-trong-the-otc.html	(from https://onthecard.vn/pages/huongdansudung)
16:06:44	103882/103882	---M--	200	added ('OK')	image/jpeg	etag:%22ec4d10b1184a94ef2c2d89edf05a289d%22	http://file.hstatic.net/200000281647/file/dangnhap_7772cab5d76c44e8b724f16abc9dad9d.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/dangnhap_7772cab5d76c44e8b724f16abc9dad9d.jpg	(from https://onthecard.vn/pages/huongdansudung)
16:06:51	118262/118262	---M--	200	added ('OK')	image/jpeg	etag:%22ab10e7bcb947b20d7ae5678b23e72b3b%22	http://file.hstatic.net/200000281647/file/chinhsuatrangcanhan_2_96efc029071b4daa9e7ed818eb06a146.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/chinhsuatrangcanhan_2_96efc029071b4daa9e7ed818eb06a146.jpg	(from https://onthecard.vn/pages/huongdansudung)
16:06:53	51985/51985	---M--	200	added ('OK')	image/png	etag:%224fac1b57bc6e8db76f465fcfb1eee06b%22	http://file.hstatic.net/200000281647/file/slide11_4232ab932bbc4e5e8ea64d20c7f2415a.png	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/slide11_4232ab932bbc4e5e8ea64d20c7f2415a.png	(from https://onthecard.vn/pages/huongdansudung)
16:06:59	198016/198016	---M--	200	added ('OK')	image/jpeg	etag:%222e9d1c686c95b7bfbd0ed48b2154f490%22	http://file.hstatic.net/200000281647/file/dangki_c154cd1a814a4ea9810afb4093347fe0.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/dangki_c154cd1a814a4ea9810afb4093347fe0.jpg	(from https://onthecard.vn/pages/huongdansudung)
16:07:18	168489/168489	---M--	200	added ('OK')	image/gif	etag:%224b4037d1ae8dbe4bafdb25753edc124c%22	http://file.hstatic.net/200000281647/file/onthecard-huongdansudung_491c3345087b445e9facde0461f91ef4.gif	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/onthecard-huongdansudung_491c3345087b445e9facde0461f91ef4.gif	(from https://onthecard.vn/pages/huongdansudung)
16:07:20	166729/166729	---M--	200	added ('OK')	image/jpeg	etag:%22f2dc6f094240129b03153b021156e7b1%22	http://file.hstatic.net/200000281647/file/fb_4dc4bc13c86843498e03b891c77f86be.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/fb_4dc4bc13c86843498e03b891c77f86be.jpg	(from https://onthecard.vn/pages/huongdansudung)
16:07:25	161096/161096	---M--	200	added ('OK')	image/jpeg	etag:%2226a8bfd40829abd6141e94304928dd9c%22	http://file.hstatic.net/200000281647/file/ig_1e7f099a8d2d41f68e469a688978caec.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/ig_1e7f099a8d2d41f68e469a688978caec.jpg	(from https://onthecard.vn/pages/huongdansudung)
16:07:52	197075/197075	---M--	200	added ('OK')	image/jpeg	etag:%22f3e6663345de6d827d20fc2809d0eeb2%22	http://file.hstatic.net/200000281647/file/tiktok_d101100facff45dd888aef36bd66bc83.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/tiktok_d101100facff45dd888aef36bd66bc83.jpg	(from https://onthecard.vn/pages/huongdansudung)
16:07:53	214533/214533	---M--	200	added ('OK')	image/jpeg	etag:%222be93fd328a3b8babffd4457bf9a4c49%22	http://file.hstatic.net/200000281647/file/youtube_b1a8aa5c42d24f1995455af1698c5e04.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/youtube_b1a8aa5c42d24f1995455af1698c5e04.jpg	(from https://onthecard.vn/pages/huongdansudung)
16:07:55	183691/183691	---M--	200	added ('OK')	image/jpeg	etag:%22e614da5899185b35544763bbd061c733%22	http://file.hstatic.net/200000281647/file/linkedin_51162b9676124bf0bc99404f475f9f78.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/linkedin_51162b9676124bf0bc99404f475f9f78.jpg	(from https://onthecard.vn/pages/huongdansudung)
16:08:14	110604/110604	---M--	200	added ('OK')	image/jpeg	etag:%222f104afa6bef50f3337a22e38430d4e3%22	http://file.hstatic.net/200000281647/file/custom_link_33d3b258657a4dfb9fc9320186405edb.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/custom_link_33d3b258657a4dfb9fc9320186405edb.jpg	(from https://onthecard.vn/pages/huongdansudung)
16:08:24	194904/194904	---M--	200	added ('OK')	image/jpeg	etag:%22218947cab621290597b49049be09c0bc%22	http://file.hstatic.net/200000281647/file/spotify_4d70f5d00af044ac866fa6efa879569b.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/spotify_4d70f5d00af044ac866fa6efa879569b.jpg	(from https://onthecard.vn/pages/huongdansudung)
16:08:28	215127/215127	---M--	200	added ('OK')	image/jpeg	etag:%2294a7236f8337982ccf69daf6c921e7da%22	http://file.hstatic.net/200000281647/file/nhung_youtube_33b6d234935a4af8a902646fc698a7c1.jpg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/nhung_youtube_33b6d234935a4af8a902646fc698a7c1.jpg	(from https://onthecard.vn/pages/huongdansudung)
16:08:33	121642/121642	---M--	200	added ('OK')	image/jpeg	etag:%22adb6ec3e6073b27575c9ad68c742e6aa%22	http://file.hstatic.net/200000281647/file/027807c0-4b5e-4c9d-901b-c0fb1d1aa7b7_5161fdd6df2f43d7bc335daf9693c168.jpeg	G:/backup/onthecard_v2/file.hstatic.net/200000281647/file/027807c0-4b5e-4c9d-901b-c0fb1d1aa7b7_5161fdd6df2f43d7bc335daf9693c168.jpg	(from https://onthecard.vn/pages/huongdansudung)
